214,214,66,91
213,213,66,91
213,213,67,92
213,213,68,93
212,212,69,94
212,212,69,94
212,212,70,95
211,211,71,96
211,211,72,97
211,211,72,97
210,210,73,98
210,210,74,99
210,210,74,99
209,209,75,100
209,209,76,101
209,209,77,102
208,208,77,102
208,208,78,103
208,208,79,104
208,208,79,104
207,207,80,105
207,207,81,106
207,207,82,107
206,206,82,107
206,206,83,108
206,206,84,109
206,206,84,109
205,205,85,110
205,205,86,111
205,205,87,112
205,205,87,112
205,205,88,113
204,204,89,114
204,204,90,115
204,204,90,115
204,204,91,116
203,203,92,117
203,203,92,117
203,203,93,118
203,203,94,119
203,203,95,120
202,202,95,120
202,202,96,121
202,202,97,122
202,202,97,122
202,202,98,123
202,202,99,124
202,202,100,125
201,201,100,125
201,201,101,126
201,201,102,127
201,201,102,127
201,201,103,128
201,201,104,129
201,201,105,130
201,201,105,130
200,200,106,131
200,200,107,132
200,200,108,133
200,200,108,133
200,200,109,134
200,200,110,135
200,200,110,135
200,200,111,136
200,200,112,137
200,200,113,138
200,200,113,138
200,200,114,139
200,200,115,140
200,200,115,140
200,200,116,141
200,200,117,142
200,200,118,143
200,200,118,143
200,200,119,144
200,200,120,145
200,200,120,145
200,200,121,146
200,200,122,147
200,200,123,148
200,200,123,148
200,200,124,149
200,200,125,150
200,200,126,151
200,200,126,151
200,200,127,152
200,200,128,153
200,200,128,153
200,200,129,154
200,200,130,155
200,200,131,156
200,200,131,156
200,200,132,157
200,200,133,158
200,200,133,158
201,201,134,159
201,201,135,160
201,201,136,161
201,201,136,161
201,201,137,162
201,201,138,163
201,201,138,163
201,201,139,164
202,202,140,165
202,202,141,166
202,202,141,166
202,202,142,167
202,202,143,168
202,202,144,169
203,203,144,169
203,203,145,170
203,203,146,171
203,203,146,171
203,203,147,172
204,204,148,173
204,204,149,174
204,204,149,174
204,204,150,175
204,204,151,176
205,205,151,176
205,205,152,177
205,205,153,178
205,205,154,179
206,206,154,179
206,206,155,180
206,206,156,181
206,206,156,181
207,207,157,182
207,207,158,183
207,207,159,184
207,207,159,184
208,208,160,185
208,208,161,186
208,208,162,187
209,209,162,187
209,209,163,188
209,209,164,189
210,210,164,189
210,210,165,190
210,210,166,191
211,211,167,192
211,211,167,192
211,211,168,193
212,212,169,194
212,212,169,194
212,212,170,195
213,213,171,196
213,213,172,197
213,213,172,197
214,214,173,198
214,214,174,199
214,214,174,199
215,215,175,200
215,215,176,201
216,216,177,202
216,216,177,202
216,216,178,203
217,217,179,204
217,217,180,205
217,217,180,205
218,218,181,206
218,218,182,207
219,219,182,207
219,219,183,208
220,220,184,209
220,220,185,210
220,220,185,210
221,221,186,211
221,221,187,212
222,222,187,212
222,222,188,213
223,223,189,214
223,223,190,215
223,223,190,215
224,224,191,216
224,224,192,217
225,225,192,217
225,225,193,218
226,226,194,219
226,226,195,220
227,227,195,220
227,227,196,221
228,228,197,222
228,228,198,223
229,229,198,223
229,229,199,224
230,230,200,225
230,230,200,225
231,231,201,226
231,231,202,227
232,232,203,228
232,232,203,228
233,233,204,229
233,233,205,230
234,234,205,230
234,234,206,231
235,235,207,232
235,235,208,233
236,236,208,233
236,236,209,234
237,237,210,235
237,237,210,235
238,238,211,236
238,238,212,237
239,239,213,238
239,239,213,238
240,240,214,239
240,240,215,240
241,241,216,241
241,241,216,241
242,242,217,242
243,243,218,243
243,243,218,243
244,244,219,244
244,244,220,245
245,245,221,246
245,245,221,246
246,246,222,247
246,246,223,248
247,247,223,248
248,248,224,249
248,248,225,250
249,249,226,251
249,249,226,251
250,250,227,252
250,250,228,253
251,251,228,253
251,251,229,254
252,252,230,255
253,253,231,256
253,253,231,256
254,254,232,257
254,254,233,258
255,255,234,259
255,255,234,259
256,256,235,260
256,256,236,261
257,257,236,261
258,258,237,262
258,258,238,263
259,259,239,264
259,259,239,264
260,260,240,265
260,260,241,266
261,261,241,266
262,262,242,267
262,262,243,268
263,263,244,269
263,263,244,269
264,264,245,270
264,264,246,271
265,265,246,271
266,266,247,272
266,266,248,273
267,267,249,274
267,267,249,274
268,268,250,275
268,268,251,276
269,269,252,277
269,269,252,277
270,270,253,278
271,271,254,279
271,271,254,279
272,272,255,280
272,272,256,281
273,273,257,282
273,273,257,282
274,274,258,283
274,274,259,284
275,275,259,284
276,276,260,285
276,276,261,286
277,277,262,287
277,277,262,287
278,278,263,288
278,278,264,289
279,279,264,289
279,279,265,290
280,280,266,291
280,280,267,292
281,281,267,292
281,281,268,293
282,282,269,294
282,282,270,295
283,283,270,295
284,284,271,296
284,284,272,297
285,285,272,297
285,285,273,298
286,286,274,299
286,286,275,300
287,287,275,300
287,287,276,301
288,288,277,302
288,288,277,302
289,289,278,303
289,289,279,304
290,290,280,305
290,290,280,305
291,291,281,306
291,291,282,307
291,291,282,307
292,292,283,308
292,292,284,309
293,293,285,310
293,293,285,310
294,294,286,311
294,294,287,312
295,295,288,313
295,295,288,313
296,296,289,314
296,296,290,315
297,297,290,315
297,297,291,316
297,297,292,317
298,298,293,318
298,298,293,318
299,299,294,319
299,299,295,320
300,300,295,320
300,300,296,321
300,300,297,322
301,301,298,323
301,301,298,323
302,302,299,324
302,302,300,325
302,302,300,325
303,303,301,326
303,303,302,327
304,304,303,328
304,304,303,328
304,304,304,329
305,305,305,330
305,305,306,331
305,305,306,331
306,306,307,332
306,306,308,333
307,307,308,333
307,307,309,334
307,307,310,335
308,308,311,336
308,308,311,336
308,308,312,337
309,309,313,338
309,309,313,338
309,309,314,339
310,310,315,340
310,310,316,341
310,310,316,341
310,310,317,342
311,311,318,343
311,311,318,343
311,311,319,344
312,312,320,345
312,312,321,346
312,312,321,346
312,312,322,347
313,313,323,348
313,313,324,349
313,313,324,349
313,313,325,350
314,314,326,351
314,314,326,351
314,314,327,352
314,314,328,353
315,315,329,354
315,315,329,354
315,315,330,355
315,315,331,356
315,315,331,356
316,316,332,357
316,316,333,358
316,316,334,359
316,316,334,359
316,316,335,0
317,317,336,1
317,317,336,1
317,317,337,2
317,317,338,3
317,317,339,4
317,317,339,4
318,318,340,5
318,318,341,6
318,318,342,7
318,318,342,7
318,318,343,8
318,318,344,9
318,318,344,9
318,318,345,10
319,319,346,11
319,319,347,12
319,319,347,12
319,319,348,13
319,319,349,14
319,319,349,14
319,319,350,15
319,319,351,16
319,319,352,17
319,319,352,17
319,319,353,18
319,319,354,19
319,319,354,19
319,319,355,20
319,319,356,21
319,319,357,22
319,319,357,22
319,319,358,23
319,319,359,24
320,320,0,25
319,319,0,25
319,319,1,26
319,319,2,27
319,319,2,27
319,319,3,28
319,319,4,29
319,319,5,30
319,319,5,30
319,319,6,31
319,319,7,32
319,319,7,32
319,319,8,33
319,319,9,34
319,319,10,35
319,319,10,35
319,319,11,36
319,319,12,37
319,319,12,37
319,319,13,38
318,318,14,39
318,318,15,40
318,318,15,40
318,318,16,41
318,318,17,42
318,318,18,43
318,318,18,43
318,318,19,44
317,317,20,45
317,317,20,45
317,317,21,46
317,317,22,47
317,317,23,48
317,317,23,48
316,316,24,49
316,316,25,50
316,316,25,50
316,316,26,51
316,316,27,52
315,315,28,53
315,315,28,53
315,315,29,54
315,315,30,55
315,315,30,55
314,314,31,56
314,314,32,57
314,314,33,58
314,314,33,58
313,313,34,59
313,313,35,60
313,313,36,61
313,313,36,61
312,312,37,62
312,312,38,63
312,312,38,63
312,312,39,64
311,311,40,65
311,311,41,66
311,311,41,66
310,310,42,67
310,310,43,68
310,310,43,68
310,310,44,69
309,309,45,70
309,309,46,71
309,309,46,71
308,308,47,72
308,308,48,73
308,308,48,73
307,307,49,74
307,307,50,75
307,307,51,76
306,306,51,76
306,306,52,77
305,305,53,78
305,305,54,79
305,305,54,79
304,304,55,80
304,304,56,81
304,304,56,81
303,303,57,82
303,303,58,83
302,302,59,84
302,302,59,84
302,302,60,85
301,301,61,86
301,301,61,86
300,300,62,87
300,300,63,88
300,300,64,89
299,299,64,89
299,299,65,90
298,298,66,91
298,298,66,91
297,297,67,92
297,297,68,93
297,297,69,94
296,296,69,94
296,296,70,95
295,295,71,96
295,295,72,97
294,294,72,97
294,294,73,98
293,293,74,99
293,293,74,99
292,292,75,100
292,292,76,101
291,291,77,102
291,291,77,102
291,291,78,103
290,290,79,104
290,290,79,104
289,289,80,105
289,289,81,106
288,288,82,107
288,288,82,107
287,287,83,108
287,287,84,109
286,286,84,109
286,286,85,110
285,285,86,111
285,285,87,112
284,284,87,112
284,284,88,113
283,283,89,114
282,282,90,115
282,282,90,115
281,281,91,116
281,281,92,117
280,280,92,117
280,280,93,118
279,279,94,119
279,279,95,120
278,278,95,120
278,278,96,121
277,277,97,122
277,277,97,122
276,276,98,123
276,276,99,124
275,275,100,125
274,274,100,125
274,274,101,126
273,273,102,127
273,273,102,127
272,272,103,128
272,272,104,129
271,271,105,130
271,271,105,130
270,270,106,131
269,269,107,132
269,269,108,133
268,268,108,133
268,268,109,134
267,267,110,135
267,267,110,135
266,266,111,136
266,266,112,137
265,265,113,138
264,264,113,138
264,264,114,139
263,263,115,140
263,263,115,140
262,262,116,141
262,262,117,142
261,261,118,143
260,260,118,143
260,260,119,144
259,259,120,145
259,259,120,145
258,258,121,146
258,258,122,147
257,257,123,148
256,256,123,148
256,256,124,149
255,255,125,150
255,255,126,151
254,254,126,151
254,254,127,152
253,253,128,153
253,253,128,153
252,252,129,154
251,251,130,155
251,251,131,156
250,250,131,156
250,250,132,157
249,249,133,158
249,249,133,158
248,248,134,159
248,248,135,160
247,247,136,161
246,246,136,161
246,246,137,162
245,245,138,163
245,245,138,163
244,244,139,164
244,244,140,165
243,243,141,166
243,243,141,166
242,242,142,167
241,241,143,168
241,241,144,169
240,240,144,169
240,240,145,170
239,239,146,171
239,239,146,171
238,238,147,172
238,238,148,173
237,237,149,174
237,237,149,174
236,236,150,175
236,236,151,176
235,235,151,176
235,235,152,177
234,234,153,178
234,234,154,179
233,233,154,179
233,233,155,180
232,232,156,181
232,232,156,181
231,231,157,182
231,231,158,183
230,230,159,184
230,230,159,184
229,229,160,185
229,229,161,186
228,228,162,187
228,228,162,187
227,227,163,188
227,227,164,189
226,226,164,189
226,226,165,190
225,225,166,191
225,225,167,192
224,224,167,192
224,224,168,193
223,223,169,194
223,223,169,194
223,223,170,195
222,222,171,196
222,222,172,197
221,221,172,197
221,221,173,198
220,220,174,199
220,220,174,199
220,220,175,200
219,219,176,201
219,219,177,202
218,218,177,202
218,218,178,203
217,217,179,204
