175,120,2341,1100,1841,6,10,945,194,20,13
175,120,2344,1100,1844,6,10,949,194,20,13
176,120,2347,1100,1847,6,10,952,194,20,13
176,120,2351,1100,1851,6,10,955,195,20,13
176,120,2354,1100,1854,6,10,958,195,20,13
176,120,2357,1100,1857,6,10,960,195,20,13
177,120,2360,1100,1860,6,10,963,195,20,13
177,120,2363,1100,1863,6,10,965,195,20,13
177,120,2366,1100,1866,6,10,968,195,20,13
177,120,2370,1100,1870,7,10,970,196,20,13
178,120,2373,1100,1873,7,10,972,196,20,13
178,120,2376,1100,1876,7,10,974,196,20,13
178,120,2379,1100,1879,7,10,975,196,20,13
178,120,2382,1100,1882,7,10,977,196,20,13
178,120,2385,1100,1885,7,11,979,196,20,13
179,120,2388,1100,1888,7,11,980,197,20,14
179,120,2391,1100,1891,7,11,981,197,20,14
179,120,2394,1100,1894,7,11,982,197,20,14
179,120,2397,1100,1897,7,11,984,197,20,14
180,120,2400,1100,1900,7,11,985,197,20,14
180,120,2403,1100,1903,7,11,985,197,20,14
180,120,2406,1100,1906,7,11,986,198,20,14
180,120,2409,1100,1909,7,11,987,198,20,14
181,120,2412,1100,1912,7,11,988,198,20,14
181,120,2415,1100,1915,7,11,988,198,20,14
181,120,2418,1100,1918,7,11,989,198,20,14
181,120,2421,1100,1921,7,11,989,198,20,14
181,120,2424,1100,1924,7,11,990,199,20,14
182,120,2427,1100,1927,7,11,990,199,20,14
182,120,2430,1100,1930,7,11,990,199,20,14
182,120,2433,1100,1933,7,12,991,199,20,14
182,120,2436,1100,1936,7,12,991,199,20,14
182,120,2439,1100,1939,7,12,991,199,20,14
183,120,2442,1100,1942,7,12,991,199,20,14
183,120,2444,1100,1944,7,12,991,200,20,14
183,120,2447,1100,1947,7,12,991,200,20,14
183,120,2450,1100,1950,7,12,991,200,20,14
183,120,2453,1100,1953,7,12,991,200,20,14
184,120,2456,1100,1956,7,12,991,200,20,14
184,120,2459,1100,1959,7,12,991,200,20,14
184,120,2461,1100,1961,7,12,991,200,20,14
184,120,2464,1100,1964,7,12,991,201,20,14
184,120,2467,1100,1967,7,12,991,201,20,14
184,120,2470,1100,1970,7,12,991,201,20,14
185,120,2472,1100,1972,7,12,990,201,20,14
185,120,2475,1100,1975,7,13,990,201,20,14
185,120,2478,1100,1978,7,13,990,201,20,14
185,120,2481,1100,1981,7,13,990,201,20,14
185,120,2483,1100,1983,7,13,990,202,20,14
185,120,2486,1100,1986,7,13,989,202,20,14
186,120,2489,1100,1989,7,13,989,202,20,14
186,120,2491,1100,1991,7,13,989,202,20,14
186,120,2494,1100,1994,7,13,989,202,20,14
186,120,2497,1100,1997,7,13,989,202,20,14
186,120,2499,1100,1999,7,13,988,202,20,14
186,120,2502,1100,2002,7,13,988,203,20,14
187,120,2504,1100,2004,7,13,988,203,20,14
187,120,2507,1100,2007,7,13,988,203,20,15
187,120,2510,1100,2010,7,13,988,203,20,15
187,120,2512,1100,2012,7,13,987,203,20,15
187,120,2515,1100,2015,7,13,987,203,20,15
187,120,2517,1100,2017,7,13,987,203,20,15
187,120,2520,1100,2020,7,13,987,203,20,15
188,120,2522,1100,2022,7,13,986,204,20,15
188,120,2525,1100,2025,7,13,986,204,20,15
188,120,2527,1100,2027,7,14,986,204,20,15
188,120,2530,1100,2030,7,14,986,204,20,15
188,120,2532,1100,2032,7,14,986,204,20,15
188,120,2535,1100,2035,7,14,985,204,20,15
188,120,2537,1100,2037,7,14,985,204,20,15
189,120,2540,1100,2040,7,14,985,204,20,15
189,120,2542,1100,2042,7,14,985,205,20,15
189,120,2544,1100,2044,7,14,985,205,20,15
189,120,2547,1100,2047,7,14,984,205,20,15
189,120,2549,1100,2049,7,14,984,205,20,15
189,120,2551,1100,2051,7,14,984,205,20,15
189,120,2554,1100,2054,7,14,984,205,20,15
189,120,2556,1100,2056,7,14,983,205,20,15
189,120,2558,1100,2058,7,14,983,205,20,15
190,120,2561,1100,2061,7,14,983,205,20,15
190,120,2563,1100,2063,7,14,983,206,20,15
190,120,2565,1100,2065,7,14,982,206,20,15
190,120,2568,1100,2068,7,14,982,206,20,15
190,120,2570,1100,2070,7,14,981,206,20,15
190,120,2572,1100,2072,7,13,981,206,20,15
190,120,2574,1100,2074,7,13,981,206,20,15
190,120,2577,1100,2077,7,13,980,206,20,15
190,120,2579,1100,2079,7,13,980,206,20,15
190,120,2581,1100,2081,7,13,979,206,20,15
190,120,2583,1100,2083,7,13,979,207,20,15
191,120,2585,1100,2085,7,13,978,207,20,15
191,120,2587,1100,2087,7,13,977,207,20,15
191,120,2590,1100,2090,7,13,977,207,20,15
191,120,2592,1100,2092,7,13,976,207,20,15
191,120,2594,1100,2094,7,13,975,207,20,15
191,120,2596,1100,2096,7,13,974,207,20,15
191,120,2598,1100,2098,7,13,973,207,20,15
191,120,2600,1100,2100,7,13,972,207,20,15
191,120,2602,1100,2102,7,13,971,207,20,15
191,120,2604,1100,2104,7,13,970,207,20,15
191,120,2606,1100,2106,7,13,969,208,20,15
191,120,2608,1100,2108,7,13,968,208,20,15
191,120,2610,1100,2110,7,12,967,208,20,15
191,120,2612,1100,2112,7,12,965,208,20,15
191,120,2614,1100,2114,7,12,964,208,20,15
192,120,2616,1100,2116,7,12,962,208,20,15
192,120,2618,1100,2118,7,12,961,208,20,15
192,120,2620,1100,2120,7,12,959,208,20,15
192,120,2622,1100,2122,7,12,957,208,20,15
192,120,2624,1100,2124,7,12,955,208,20,15
192,120,2626,1100,2126,7,12,954,208,20,15
192,120,2628,1100,2128,7,12,952,208,20,15
192,120,2629,1100,2129,7,12,949,209,20,15
192,120,2631,1100,2131,7,11,947,209,20,15
192,120,2633,1100,2133,7,11,945,209,20,15
192,120,2635,1100,2135,7,11,942,209,20,15
192,120,2637,1100,2137,7,11,940,209,20,15
192,120,2639,1100,2139,7,11,937,209,20,15
192,120,2640,1100,2140,7,11,935,209,20,15
192,120,2642,1100,2142,7,11,932,209,20,15
192,120,2644,1100,2144,7,11,929,209,20,15
192,120,2646,1100,2146,7,11,926,209,20,15
192,120,2647,1100,2147,7,10,923,209,20,15
192,120,2649,1100,2149,7,10,919,209,20,15
192,120,2651,1100,2151,7,10,916,209,20,15
192,120,2653,1100,2153,7,10,912,209,20,15
192,120,2654,1100,2154,7,10,909,210,20,15
192,120,2656,1100,2156,7,10,905,210,20,15
192,120,2658,1100,2158,7,10,901,210,20,15
192,120,2659,1100,2159,7,10,897,210,20,15
192,120,2661,1100,2161,7,10,893,210,20,15
192,120,2662,1100,2162,7,9,889,210,20,15
192,120,2664,1100,2164,7,9,885,210,20,15
192,120,2666,1100,2166,7,9,880,210,20,15
192,120,2667,1100,2167,7,9,875,210,20,15
192,120,2669,1100,2169,7,9,871,210,20,15
192,120,2670,1100,2170,7,9,866,210,20,15
192,120,2672,1100,2172,7,9,861,210,20,15
192,120,2673,1100,2173,7,9,856,210,20,15
192,120,2675,1100,2175,7,9,851,210,20,15
192,120,2676,1100,2176,6,8,845,210,20,15
192,120,2678,1100,2178,6,8,840,210,20,15
192,120,2679,1100,2179,6,8,834,210,20,15
192,120,2681,1100,2181,6,8,828,210,20,15
192,120,2682,1100,2182,6,8,823,211,20,15
192,120,2683,1100,2183,6,8,817,211,20,15
192,120,2685,1100,2185,6,8,810,211,20,15
192,120,2686,1100,2186,6,8,804,211,20,15
192,120,2688,1100,2188,6,8,798,211,20,15
192,120,2689,1100,2189,6,8,791,211,20,15
192,120,2690,1100,2190,6,8,785,211,20,15
192,120,2692,1100,2192,6,7,778,211,20,15
192,120,2693,1100,2193,6,7,771,211,20,15
192,120,2694,1100,2194,6,7,764,211,20,15
192,120,2696,1100,2196,6,7,757,211,20,15
192,120,2697,1100,2197,6,7,750,211,20,15
192,120,2698,1100,2198,6,7,743,211,20,15
192,120,2699,1100,2199,5,7,736,211,20,15
192,120,2701,1100,2201,5,7,728,211,20,15
192,120,2702,1100,2202,5,7,721,211,20,15
191,120,2703,1100,2203,5,7,713,211,20,15
191,120,2704,1100,2204,5,7,705,211,20,15
191,120,2706,1100,2206,5,7,697,211,20,15
191,120,2707,1100,2207,5,7,690,211,20,15
191,120,2708,1100,2208,5,7,682,211,20,15
191,120,2709,1100,2209,5,7,673,211,20,14
191,120,2710,1100,2210,5,6,665,211,20,14
191,120,2711,1100,2211,5,6,657,211,20,14
191,120,2712,1100,2212,5,6,649,211,20,14
191,120,2714,1100,2214,5,6,640,211,20,14
191,120,2715,1100,2215,5,6,632,211,20,14
191,120,2716,1100,2216,5,6,623,211,20,14
191,120,2717,1100,2217,4,6,615,211,20,14
191,120,2718,1100,2218,4,6,606,211,20,14
191,120,2719,1100,2219,4,6,597,211,20,14
191,120,2720,1100,2220,4,6,588,211,20,14
190,120,2721,1100,2221,4,6,579,212,20,14
190,120,2722,1100,2222,4,6,571,212,20,14
190,120,2723,1100,2223,4,6,562,212,20,14
190,120,2724,1100,2224,4,6,553,212,20,14
190,120,2725,1100,2225,4,6,544,212,20,14
190,120,2726,1100,2226,4,6,535,212,20,14
190,120,2727,1100,2227,4,6,525,212,20,14
190,120,2727,1100,2227,4,6,516,212,20,14
190,120,2728,1100,2228,4,6,507,212,20,14
190,120,2729,1100,2229,4,6,498,212,20,14
190,120,2730,1100,2230,3,6,489,212,20,14
190,120,2731,1100,2231,3,6,480,212,20,14
190,120,2732,1100,2232,3,6,471,212,20,14
189,120,2733,1100,2233,3,6,461,212,20,14
189,120,2733,1100,2233,3,6,452,212,20,14
189,120,2734,1100,2234,3,6,443,212,20,14
189,120,2735,1100,2235,3,6,434,212,20,14
189,120,2736,1100,2236,3,6,425,212,20,14
189,120,2737,1100,2237,3,6,415,212,20,14
189,120,2737,1100,2237,3,6,406,212,20,14
189,120,2738,1100,2238,3,6,397,212,20,14
189,120,2739,1100,2239,3,6,388,212,20,14
189,120,2740,1100,2240,3,6,379,212,20,14
189,120,2740,1100,2240,3,6,370,212,20,14
188,120,2741,1100,2241,3,6,361,212,20,14
188,120,2742,1100,2242,3,6,352,212,20,14
188,120,2742,1100,2242,2,6,343,212,20,14
188,120,2743,1100,2243,2,6,334,212,20,14
188,120,2744,1100,2244,2,6,325,212,20,14
188,120,2744,1100,2244,2,6,317,212,20,14
188,120,2745,1100,2245,2,6,308,212,20,14
188,120,2746,1100,2246,2,6,299,212,20,14
188,120,2746,1100,2246,2,6,291,212,20,14
188,120,2747,1100,2247,2,6,282,212,20,14
187,120,2747,1100,2247,2,6,274,212,20,14
187,120,2748,1100,2248,2,6,265,211,20,14
187,120,2748,1100,2248,2,6,257,211,20,14
187,120,2749,1100,2249,2,6,249,211,20,14
187,120,2749,1100,2249,2,6,241,211,20,14
187,120,2750,1100,2250,2,6,233,211,20,14
187,120,2750,1100,2250,2,6,225,211,20,14
187,120,2751,1100,2251,2,6,217,211,20,14
186,120,2751,1100,2251,2,6,209,211,20,14
186,120,2752,1100,2252,2,6,201,211,20,14
186,120,2752,1100,2252,2,6,194,211,20,14
186,120,2753,1100,2253,2,6,186,211,20,14
186,120,2753,1100,2253,2,6,179,211,20,14
186,120,2754,1100,2254,1,6,171,211,20,13
186,120,2754,1100,2254,1,6,164,211,20,13
186,120,2754,1100,2254,1,6,157,211,20,13
186,120,2755,1100,2255,1,6,150,211,20,13
185,120,2755,1100,2255,1,6,143,211,20,13
185,120,2755,1100,2255,1,6,136,211,20,13
185,120,2756,1100,2256,1,6,129,211,20,13
185,120,2756,1100,2256,1,6,123,211,20,13
185,120,2756,1100,2256,1,6,116,211,20,13
185,120,2757,1100,2257,1,6,110,211,20,13
185,120,2757,1100,2257,1,6,103,211,20,13
185,120,2757,1100,2257,1,6,97,211,20,13
184,120,2758,1100,2258,1,6,91,211,20,13
184,120,2758,1100,2258,1,6,85,211,20,13
184,120,2758,1100,2258,1,6,79,211,20,13
184,120,2758,1100,2258,1,6,74,211,20,13
184,120,2759,1100,2259,1,6,68,211,20,13
184,120,2759,1100,2259,1,6,63,211,20,13
184,120,2759,1100,2259,1,6,57,211,20,13
184,120,2759,1100,2259,1,6,52,211,20,13
183,120,2759,1100,2259,1,6,47,211,20,13
183,120,2759,1100,2259,1,6,42,211,20,13
183,120,2760,1100,2260,1,6,37,211,20,13
183,120,2760,1100,2260,1,6,32,210,20,13
183,120,2760,1100,2260,1,6,27,210,20,13
183,120,2760,1100,2260,1,6,23,210,20,13
183,120,2760,1100,2260,1,6,18,210,20,13
183,120,2760,1100,2260,1,6,14,210,20,13
182,120,2760,1100,2260,1,6,9,210,20,13
182,120,2760,1100,2260,1,6,5,210,20,13
182,120,2760,1100,2260,1,6,1,210,20,13
182,120,2761,1100,2261,1,6,-2,210,20,13
182,120,2761,1100,2261,1,5,-6,210,20,13
182,120,2761,1100,2261,1,5,-10,210,20,13
182,120,2761,1100,2261,1,5,-13,210,20,13
181,120,2761,1100,2261,1,5,-17,210,20,13
181,120,2761,1100,2261,1,5,-20,210,20,13
181,120,2761,1100,2261,1,5,-24,210,20,13
181,120,2761,1100,2261,1,5,-27,210,20,13
181,120,2761,1100,2261,1,5,-30,210,20,13
181,120,2761,1100,2261,1,5,-34,210,20,13
181,120,2761,1100,2261,1,5,-37,210,20,13
181,120,2760,1100,2260,1,5,-40,210,20,13
180,120,2760,1100,2260,1,5,-43,210,20,13
180,120,2760,1100,2260,1,5,-45,209,20,13
180,120,2760,1100,2260,1,5,-48,209,20,13
180,120,2760,1100,2260,1,4,-51,209,20,13
180,120,2760,1100,2260,1,4,-54,209,20,13
180,120,2760,1100,2260,1,4,-56,209,20,13
180,120,2760,1100,2260,1,4,-59,209,20,13
179,120,2760,1100,2260,1,4,-61,209,20,13
179,120,2760,1100,2260,1,4,-64,209,20,12
179,120,2759,1100,2259,2,4,-66,209,20,12
179,120,2759,1100,2259,2,4,-68,209,20,12
179,120,2759,1100,2259,2,4,-71,209,20,12
179,120,2759,1100,2259,2,4,-73,209,20,12
179,120,2759,1100,2259,2,4,-75,209,20,12
178,120,2758,1100,2258,2,4,-77,209,20,12
178,120,2758,1100,2258,2,4,-79,209,20,12
178,120,2758,1100,2258,2,3,-81,209,20,12
178,120,2758,1100,2258,2,3,-83,209,20,12
178,120,2757,1100,2257,2,3,-85,209,20,12
178,120,2757,1100,2257,2,3,-87,208,20,12
178,120,2757,1100,2257,2,3,-89,208,20,12
178,120,2757,1100,2257,2,3,-91,208,20,12
177,120,2756,1100,2256,2,3,-93,208,20,12
177,120,2756,1100,2256,2,3,-95,208,20,12
177,120,2756,1100,2256,2,3,-97,208,20,12
177,120,2756,1100,2256,2,3,-99,208,20,12
177,120,2755,1100,2255,2,3,-101,208,20,12
177,120,2755,1100,2255,2,3,-103,208,20,12
177,120,2755,1100,2255,2,3,-105,208,20,12
176,120,2754,1100,2254,2,2,-106,208,20,12
176,120,2754,1100,2254,2,2,-108,208,20,12
176,120,2753,1100,2253,2,2,-110,208,20,12
176,120,2753,1100,2253,2,2,-112,208,20,12
176,120,2753,1100,2253,2,2,-114,208,20,12
176,120,2752,1100,2252,2,2,-116,207,20,12
176,120,2752,1100,2252,2,2,-118,207,20,12
176,120,2752,1100,2252,2,2,-120,207,20,12
175,120,2751,1100,2251,2,2,-122,207,20,12
175,120,2751,1100,2251,2,2,-124,207,20,12
175,120,2750,1100,2250,2,2,-126,207,20,12
175,120,2750,1100,2250,2,2,-128,207,20,12
175,120,2749,1100,2249,2,2,-131,207,20,12
175,120,2749,1100,2249,2,2,-133,207,20,12
175,120,2748,1100,2248,2,2,-135,207,20,12
174,120,2748,1100,2248,2,2,-137,207,20,12
174,120,2748,1100,2248,2,2,-140,207,20,12
174,120,2747,1100,2247,2,2,-142,207,20,12
174,120,2747,1100,2247,2,2,-144,207,20,12
174,120,2746,1100,2246,2,2,-147,206,20,12
174,120,2746,1100,2246,2,1,-149,206,20,12
174,120,2745,1100,2245,2,1,-152,206,20,12
174,120,2744,1100,2244,2,1,-154,206,20,12
173,120,2744,1100,2244,2,1,-157,206,20,12
173,120,2743,1100,2243,2,1,-159,206,20,12
173,120,2743,1100,2243,2,1,-162,206,20,12
173,120,2742,1100,2242,2,1,-165,206,20,12
173,120,2742,1100,2242,2,1,-168,206,20,12
173,120,2741,1100,2241,2,1,-170,206,20,12
173,120,2741,1100,2241,2,1,-173,206,20,12
173,120,2740,1100,2240,2,1,-176,206,20,12
172,120,2739,1100,2239,2,1,-179,206,20,12
172,120,2739,1100,2239,2,1,-182,206,20,12
172,120,2738,1100,2238,2,1,-185,205,20,12
172,120,2738,1100,2238,2,1,-189,205,20,12
172,120,2737,1100,2237,2,1,-192,205,20,12
172,120,2736,1100,2236,1,1,-195,205,20,12
172,120,2736,1100,2236,1,1,-198,205,20,12
172,120,2735,1100,2235,1,1,-202,205,20,12
172,120,2734,1100,2234,1,1,-205,205,20,12
171,120,2734,1100,2234,1,1,-209,205,20,12
171,120,2733,1100,2233,1,1,-212,205,20,12
171,120,2732,1100,2232,1,1,-216,205,20,12
171,120,2732,1100,2232,1,1,-220,205,20,12
171,120,2731,1100,2231,1,1,-223,205,20,12
171,120,2730,1100,2230,1,1,-227,205,20,11
171,120,2730,1100,2230,1,1,-231,204,20,11
171,120,2729,1100,2229,1,1,-235,204,20,11
171,120,2728,1100,2228,1,2,-238,204,20,11
170,120,2727,1100,2227,1,2,-242,204,20,11
170,120,2727,1100,2227,1,2,-246,204,20,11
170,120,2726,1100,2226,1,2,-250,204,20,11
170,120,2725,1100,2225,1,2,-254,204,20,11
170,120,2724,1100,2224,1,2,-258,204,20,11
170,120,2724,1100,2224,1,2,-262,204,20,11
170,120,2723,1100,2223,0,2,-267,204,20,11
170,120,2722,1100,2222,0,2,-271,204,20,11
170,120,2721,1100,2221,0,2,-275,204,20,11
169,120,2721,1100,2221,0,2,-279,204,20,11
169,120,2720,1100,2220,0,2,-283,203,20,11
169,120,2719,1100,2219,0,2,-288,203,20,11
169,120,2718,1100,2218,0,2,-292,203,20,11
169,120,2718,1100,2218,0,2,-296,203,20,11
169,120,2717,1100,2217,0,2,-301,203,20,11
169,120,2716,1100,2216,0,2,-305,203,20,11
169,120,2715,1100,2215,0,2,-309,203,20,11
169,120,2714,1100,2214,0,2,-314,203,20,11
168,120,2713,1100,2213,0,2,-318,203,20,11
168,120,2713,1100,2213,0,2,-322,203,20,11
168,120,2712,1100,2212,0,2,-327,203,20,11
168,120,2711,1100,2211,0,2,-331,203,20,11
168,120,2710,1100,2210,0,2,-336,202,20,11
168,120,2709,1100,2209,0,2,-340,202,20,11
168,120,2708,1100,2208,0,2,-344,202,20,11
168,120,2708,1100,2208,0,2,-349,202,20,11
168,120,2707,1100,2207,0,2,-353,202,20,11
168,120,2706,1100,2206,0,2,-357,202,20,11
168,120,2705,1100,2205,0,2,-362,202,20,11
167,120,2704,1100,2204,0,2,-366,202,20,11
167,120,2703,1100,2203,0,2,-370,202,20,11
167,120,2702,1100,2202,-1,2,-375,202,20,11
167,120,2701,1100,2201,-1,2,-379,202,20,11
167,120,2700,1100,2200,-1,2,-383,202,20,11
167,120,2700,1100,2200,-1,2,-387,202,20,11
167,120,2699,1100,2199,-1,2,-391,201,20,11
167,120,2698,1100,2198,-1,2,-396,201,20,11
167,120,2697,1100,2197,-1,2,-400,201,20,11
167,120,2696,1100,2196,-1,2,-404,201,20,11
167,120,2695,1100,2195,-1,2,-408,201,20,11
166,120,2694,1100,2194,-1,2,-412,201,20,11
166,120,2693,1100,2193,-1,2,-416,201,20,11
166,120,2692,1100,2192,-2,2,-419,201,20,11
166,120,2691,1100,2191,-2,2,-423,201,20,11
166,120,2690,1100,2190,-2,2,-427,201,20,11
166,120,2689,1100,2189,-2,2,-431,201,20,11
166,120,2688,1100,2188,-2,2,-434,201,20,11
166,120,2687,1100,2187,-2,2,-438,200,20,11
166,120,2686,1100,2186,-2,2,-442,200,20,11
166,120,2685,1100,2185,-2,2,-445,200,20,11
166,120,2684,1100,2184,-2,2,-448,200,20,11
166,120,2683,1100,2183,-2,2,-452,200,20,11
165,120,2682,1100,2182,-2,2,-455,200,20,11
165,120,2681,1100,2181,-3,2,-458,200,20,11
165,120,2680,1100,2180,-3,2,-461,200,20,11
165,120,2679,1100,2179,-3,2,-465,200,20,11
165,120,2679,1100,2179,-3,2,-468,200,20,11
165,120,2678,1100,2178,-3,2,-471,200,20,11
165,120,2676,1100,2176,-3,2,-473,200,20,11
165,120,2675,1100,2175,-3,1,-476,200,20,11
165,120,2674,1100,2174,-3,1,-479,199,20,11
165,120,2673,1100,2173,-3,1,-482,199,20,11
165,120,2672,1100,2172,-3,1,-484,199,20,11
165,120,2671,1100,2171,-3,1,-487,199,20,11
165,120,2670,1100,2170,-3,1,-489,199,20,11
165,120,2669,1100,2169,-4,1,-492,199,20,11
164,120,2668,1100,2168,-4,1,-494,199,20,11
164,120,2667,1100,2167,-4,1,-496,199,20,11
164,120,2666,1100,2166,-4,1,-498,199,20,11
164,120,2665,1100,2165,-4,1,-500,199,20,11
164,120,2664,1100,2164,-4,1,-502,199,20,11
164,120,2663,1100,2163,-4,0,-504,199,20,11
164,120,2662,1100,2162,-4,0,-506,199,20,11
164,120,2661,1100,2161,-4,0,-508,198,20,11
164,120,2660,1100,2160,-4,0,-510,198,20,11
164,120,2659,1100,2159,-4,0,-511,198,20,11
164,120,2658,1100,2158,-4,0,-513,198,20,11
164,120,2657,1100,2157,-4,0,-514,198,20,11
164,120,2656,1100,2156,-5,0,-516,198,20,11
164,120,2655,1100,2155,-5,0,-517,198,20,11
164,120,2654,1100,2154,-5,0,-518,198,20,11
164,120,2653,1100,2153,-5,0,-519,198,20,11
163,120,2651,1100,2151,-5,0,-521,198,20,11
163,120,2650,1100,2150,-5,0,-522,198,20,11
163,120,2649,1100,2149,-5,0,-523,198,20,11
163,120,2648,1100,2148,-5,0,-524,198,20,11
163,120,2647,1100,2147,-5,0,-524,198,20,11
163,120,2646,1100,2146,-5,0,-525,197,20,11
163,120,2645,1100,2145,-5,-1,-526,197,20,11
163,120,2644,1100,2144,-5,-1,-527,197,20,11
163,120,2643,1100,2143,-5,-1,-527,197,20,11
163,120,2642,1100,2142,-5,-1,-528,197,20,11
163,120,2641,1100,2141,-5,-1,-529,197,20,11
163,120,2639,1100,2139,-6,-1,-529,197,20,11
163,120,2638,1100,2138,-6,-1,-530,197,20,11
163,120,2637,1100,2137,-6,-2,-530,197,20,11
163,120,2636,1100,2136,-6,-2,-530,197,20,11
163,120,2635,1100,2135,-6,-2,-531,197,20,11
163,120,2634,1100,2134,-6,-2,-531,197,20,11
163,120,2633,1100,2133,-6,-2,-531,197,20,11
162,120,2632,1100,2132,-6,-2,-532,197,20,11
162,120,2631,1100,2131,-6,-2,-532,196,20,11
162,120,2630,1100,2130,-6,-3,-532,196,20,11
162,120,2628,1100,2128,-6,-3,-532,196,20,11
162,120,2627,1100,2127,-6,-3,-533,196,20,11
162,120,2626,1100,2126,-6,-3,-533,196,20,11
162,120,2625,1100,2125,-6,-3,-533,196,20,11
162,120,2624,1100,2124,-6,-3,-533,196,20,11
162,120,2623,1100,2123,-6,-3,-533,196,20,11
162,120,2622,1100,2122,-6,-3,-533,196,20,11
162,120,2621,1100,2121,-6,-4,-533,196,20,11
162,120,2619,1100,2119,-6,-4,-533,196,20,11
162,120,2618,1100,2118,-6,-4,-534,196,20,11
162,120,2617,1100,2117,-7,-4,-534,196,20,11
162,120,2616,1100,2116,-7,-4,-534,196,20,11
162,120,2615,1100,2115,-7,-4,-534,196,20,11
162,120,2614,1100,2114,-7,-4,-534,195,20,11
162,120,2613,1100,2113,-7,-4,-534,195,20,11
162,120,2611,1100,2111,-7,-5,-535,195,20,11
162,120,2610,1100,2110,-7,-5,-535,195,20,11
162,120,2609,1100,2109,-7,-5,-535,195,20,11
161,120,2608,1100,2108,-7,-5,-535,195,20,11
161,120,2607,1100,2107,-7,-5,-536,195,20,11
161,120,2606,1100,2106,-7,-5,-536,195,20,11
161,120,2605,1100,2105,-7,-5,-536,195,20,11
161,120,2604,1100,2104,-7,-5,-537,195,20,11
161,120,2602,1100,2102,-7,-5,-537,195,20,11
161,120,2601,1100,2101,-7,-6,-538,195,20,11
161,120,2600,1100,2100,-7,-6,-538,195,20,11
161,120,2599,1100,2099,-7,-6,-539,195,20,11
161,120,2598,1100,2098,-7,-6,-540,195,20,11
161,120,2597,1100,2097,-7,-6,-540,195,20,11
161,120,2596,1100,2096,-7,-6,-541,194,20,11
161,120,2594,1100,2094,-7,-6,-542,194,20,11
161,120,2593,1100,2093,-7,-6,-543,194,20,11
161,120,2592,1100,2092,-7,-6,-544,194,20,11
161,120,2591,1100,2091,-7,-6,-545,194,20,11
161,120,2590,1100,2090,-7,-7,-546,194,20,11
161,120,2589,1100,2089,-7,-7,-547,194,20,11
